N,P,K,temperature,humidity,ph,durationmonths,rainfall,period,label
89.0,57.0,43.0,26.91515043,73.19897535,6.998787171000000,5,177.223305,summer,jute
61.0,41.0,44.0,24.36972377,82.11319791,6.53791495800000,5,159.921093,summer,jute
79.0,45.0,43.0,25.71901283,79.15532398,7.171054239000000,5,187.173542400000000,summer,jute
84.0,40.0,43.0,25.01157559,88.331302,7.22826822800000,5,169.416801400000000,summer,jute
98.0,43.0,35.0,25.40785911,76.44048625,7.319952206000000,5,188.637282600000000,summer,jute
75.0,36.0,44.0,23.2808,74.27607475,6.61334134300000,5,153.744739800000000,summer,jute
89.0,58.0,35.0,23.98651719,82.09053379,6.096838784000000,5,167.057645600000000,summer,jute
91.0,41.0,37.0,24.48556447,83.20630007,6.13257052300000,5,192.231622100000000,summer,jute
77.0,48.0,36.0,25.86705009,84.09985284,7.36008498,5,154.839085,summer,jute
66.0,58.0,35.0,23.564383100000000,79.46283115,7.321619041000000,5,185.2595,summer,jute
62.0,59.0,41.0,24.224875800000000,74.89465426,7.17517065700000,5,192.493125700000000,summer,jute
82.0,35.0,35.0,25.49386782,86.97061481,7.299076163000000,5,176.526826700000000,summer,jute
61.0,41.0,35.0,24.97178693,79.47557931,6.84296647900000,5,195.757162200000000,summer,jute
99.0,57.0,38.0,24.80624984,82.09281674,6.35629556800000,5,156.361617400000000,summer,jute
70.0,42.0,43.0,23.16814977,76.66724969,6.508342839000000,5,157.121505200000000,summer,jute
90.0,59.0,35.0,24.25133493,89.86454053,7.098227926000000,5,175.174211200000000,summer,jute
73.0,43.0,42.0,26.58361011,78.00774772,6.310699968000000,5,154.823886400000000,summer,jute
67.0,46.0,44.0,26.82489244,78.20392774,7.093328631000000,5,153.919981,summer,jute
84.0,37.0,42.0,25.49674786,81.13449097,6.691074249000000,5,169.928823,summer,jute
72.0,41.0,36.0,24.09874353,80.57226761,6.187746776000000,5,176.860410900000000,summer,jute
71.0,56.0,37.0,23.18866654,86.20899734,6.491506245000000,5,176.103677000,summer,jute
64.0,53.0,38.0,26.24347471,78.51063754,6.855362875000000,5,183.406525200000000,summer,jute
65.0,54.0,39.0,23.75091572,71.14782585,7.124571593000000,5,160.088955300000000,summer,jute
60.0,58.0,37.0,26.13871511,79.118894300000000,6.067302109000000,5,171.489253300000000,summer,jute
86.0,39.0,43.0,26.14576648,71.23690851,6.432051512000000,5,193.100759800000000,summer,jute
90.0,50.0,44.0,26.91643698,73.48655995,6.25340885200000,5,171.471637500000000,summer,jute
91.0,38.0,36.0,26.523296900000000,77.17331847,7.28731872300000,5,157.854856200000000,summer,jute
87.0,48.0,38.0,23.81579631,80.94023552,7.161865733000000,5,190.312216000,summer,jute
72.0,41.0,36.0,26.50838667,86.84264005,6.06589828300000,5,152.980169700000000,summer,jute
71.0,54.0,35.0,26.63952463,70.95705996,7.311077075000000,5,199.335574400000000,summer,jute
82.0,46.0,41.0,23.32501310000000,79.79609448,6.581693772000000,5,187.309614800000000,summer,jute
71.0,52.0,43.0,26.47549543,73.96164569,6.732826127000000,5,180.251360100000000,summer,jute
80.0,43.0,43.0,23.78756036,74.36794079,6.014572075000000,5,172.644265,summer,jute
77.0,55.0,43.0,25.49941707,75.99987588,6.663559451000000,5,193.714183,summer,jute
95.0,57.0,41.0,23.24925555,73.65346838,6.434610995000000,5,184.767486300000000,summer,jute
63.0,47.0,35.0,26.98582182,89.05587886,7.43276814700000,5,193.877871300000000,summer,jute
93.0,43.0,38.0,23.61475336,86.14290267,6.98733292700000,5,150.235523800000000,summer,jute
87.0,44.0,43.0,23.87484465,86.79261344,6.718725189000000,5,177.514731300000000,summer,jute
88.0,52.0,39.0,23.92887902,88.07112278,6.880204617000000,5,154.660873600000000,summer,jute
90.0,39.0,37.0,24.81441246,81.68688879,6.86106911,5,190.788638600000000,summer,jute
90.0,39.0,43.0,24.44743944,82.286484000,6.769345500000000,5,190.968488500000000,summer,jute
84.0,38.0,43.0,26.57421679,73.81994896,7.26158085,5,159.322307500000000,summer,jute
32.0,76.0,15.0,28.05153602,63.49802189,7.60411017700000,3.1,43.35795377,winter,lentil
13.0,61.0,22.0,19.44084326,63.27771461,7.728832424000000,3.1,46.83130119,winter,lentil
38.0,60.0,20.0,29.84823072,60.63872613,7.491217102000000,3.1,46.80452595,winter,lentil
11.0,74.0,17.0,21.36383757,69.92375891,6.633864582000000,3.1,46.635286500000000,winter,lentil
37.0,71.0,16.0,26.28663931,68.51966729,7.324863481000000,3.1,46.13833007,winter,lentil
29.0,71.0,18.0,22.17499963,62.13873825,6.410441476000000,3.1,53.46622584,winter,lentil
2.0,72.0,18.0,26.57597546,60.97876599,7.836719564000000,3.1,50.89110726,winter,lentil
6.0,59.0,21.0,26.58972517,66.14007674,6.139215944000000,3.1,50.90994463,winter,lentil
13.0,64.0,20.0,19.134577100000000,62.57526895,6.590571088000000,3.1,36.46946971,winter,lentil
8.0,58.0,17.0,28.75273118,69.15640149,7.28604997800000,3.1,35.15426171,winter,lentil
6.0,77.0,20.0,25.78746268,60.281629800000000,6.058306161000000,3.1,49.14337177,winter,lentil
2.0,75.0,22.0,23.89271875,61.78779413,6.658605362000000,3.1,52.55730112,winter,lentil
3.0,69.0,23.0,28.67408774,63.18832976,7.299360767000000,3.1,42.96018627,winter,lentil
27.0,80.0,24.0,28.42062847,61.77336343,7.815210661000000,3.1,49.02366803,winter,lentil
39.0,78.0,15.0,21.35499456,62.60136323,5.925391795000000,3.1,41.78219834,winter,lentil
40.0,79.0,17.0,21.12695586,63.18738532,6.403683619000000,3.1,38.71834464,winter,lentil
37.0,62.0,22.0,24.02037872,61.62313345,7.397546271000000,3.1,49.78102578,winter,lentil
31.0,60.0,24.0,25.40474421,65.856753900000000,7.722335992000000,3.1,51.92057267,winter,lentil
22.0,67.0,22.0,29.03017561,64.49166566,7.475926645000000,3.1,54.939377,winter,lentil
3.0,78.0,18.0,20.21368219,68.65257685,6.887130053000000,3.1,50.89732989,winter,lentil
4.0,80.0,16.0,29.19585548,68.01965728,7.441976825000000,3.1,44.93261911,winter,lentil
13.0,61.0,24.0,18.29783597,69.689761500000000,7.62991025300000,3.1,49.39111479,winter,lentil
12.0,66.0,20.0,27.41434987,63.41785982,7.336117221000000,3.1,44.43177543,winter,lentil
4.0,61.0,21.0,24.84063998,60.09116626,6.75020529,3.1,48.77790371,winter,lentil
9.0,60.0,21.0,29.94413861,67.31323084,7.52178027,3.1,40.37113729,winter,lentil
18.0,66.0,22.0,25.87990287,67.55109024,6.347379185000000,3.1,47.89645224,winter,lentil
32.0,56.0,18.0,20.046771100000000,65.84395319,7.13525153200000,3.1,46.05333124,winter,lentil
6.0,72.0,15.0,22.99451999,66.70897237,7.670178119000000,3.1,54.49044154,winter,lentil
15.0,77.0,20.0,25.13163619,66.92642362,7.399749291000000,3.1,49.04015558,winter,lentil
0.0,65.0,24.0,28.49584395,62.44616219,7.841496029000000,3.1,53.14531023,winter,lentil
30.0,79.0,22.0,18.28766124,69.48515056,6.254216611000000,3.1,48.60449438,winter,lentil
3.0,63.0,16.0,24.38041875,61.18458224,6.86888170800000,3.1,53.13946695,winter,lentil
2.0,78.0,23.0,21.31852148,66.43934593,7.320514721000000,3.1,45.42616802,winter,lentil
10.0,78.0,18.0,18.54141834,62.70637578,6.296976913000000,3.1,44.07819743,winter,lentil
14.0,67.0,25.0,25.28710601,60.85993533,7.241151936000000,3.1,49.37369982,winter,lentil
39.0,65.0,23.0,25.43459777,69.12613376,7.685959305000000,3.1,41.02682925,winter,lentil
19.0,72.0,15.0,28.83600962,69.76112921,6.890760124000000,3.1,44.08562546,winter,lentil
18.0,57.0,21.0,27.37659643,63.93927841,6.155915975000000,3.1,49.47371773,winter,lentil
31.0,58.0,15.0,28.31886863,60.19461399,6.16785538200000,3.1,45.36521251,winter,lentil
28.0,58.0,25.0,27.481864900000000,62.04814951,6.861640036000000,3.1,37.81123974,winter,lentil
5.0,65.0,19.0,18.28072173,68.10365387,6.978361689000000,3.1,48.80253285,winter,lentil
16.0,65.0,19.0,27.61204997,69.29786244,7.043160241000000,3.1,42.72374404,winter,lentil
34.0,65.0,19.0,23.43974653,63.22011726,5.94239222,3.1,45.40277297,winter,lentil
14.0,69.0,19.0,20.95628486,63.68128841,7.239455147000000,3.1,52.39881209,winter,lentil
22.0,55.0,16.0,23.793715300000000,68.03209183,6.516317561000000,3.1,49.73922097,winter,lentil
24.0,61.0,17.0,22.637142400000000,65.44544859,6.233269045000000,3.1,38.30411077,winter,lentil
2.0,79.0,15.0,21.53577883,65.47227704,7.505283615000000,3.1,35.75107592,winter,lentil
26.0,63.0,17.0,29.87854588,65.73085206,6.950300686000000,3.1,44.95654782,winter,lentil
27.0,61.0,15.0,25.265329100000000,67.10004577,6.958054839000000,3.1,48.33941188,winter,lentil
24.0,70.0,16.0,25.17885316,68.93307305,6.54803469,3.1,35.03484812,winter,lentil
13.0,74.0,25.0,24.12192608,61.09533545,6.461618577000000,3.1,44.23629285,winter,lentil
6.0,64.0,23.0,23.33565221,67.40460704,7.065264073000000,3.1,36.18678721,winter,lentil
12.0,58.0,23.0,21.74600081,63.39503184,6.76509146200000,3.1,50.43306085,winter,lentil
32.0,79.0,22.0,27.60195453,63.46170674,5.91645379,3.1,54.37814199,winter,lentil
6.0,68.0,18.0,24.388717000,62.50453062,6.71134114700000,3.1,47.26052494,winter,lentil
10.0,79.0,20.0,24.98287462,66.895409000,6.379881442000000,3.1,38.21370568,winter,lentil
38.0,77.0,22.0,28.234829000,69.315996500000000,6.31328426800000,3.1,35.36831423,winter,lentil
17.0,74.0,17.0,26.03026959,69.55863145,7.393210848000000,3.1,37.11395801,winter,lentil
26.0,68.0,24.0,28.04849594,64.07691942,7.504930973000000,3.1,37.15824966,winter,lentil
23.0,75.0,17.0,24.87425505,64.00213929,7.198076286000000,3.1,48.28137482,winter,lentil
32.0,78.0,22.0,23.97081395,62.35557553,7.007037515000000,3.1,53.40906048,winter,lentil
19.0,79.0,19.0,20.06003985,67.76252583,6.677262562000000,3.1,42.89509057,winter,lentil
22.0,60.0,18.0,19.59221047,61.28633405,6.74398035,3.1,41.770489300000000,winter,lentil
28.0,69.0,16.0,29.77013109,66.29327012,6.54736161800000,3.1,35.69674138,winter,lentil
1.0,67.0,21.0,27.52135365,60.53657684,6.551577598000000,3.1,48.06491307,winter,lentil
12.0,67.0,23.0,25.62896213,63.14909763,6.58502030300000,3.1,45.49683991,winter,lentil
36.0,67.0,20.0,20.39078312,60.47528931,6.92404237200000,3.1,53.31508572,winter,lentil
28.0,70.0,21.0,25.39038396,60.498965900000000,7.437373666000000,3.1,39.18374505,winter,lentil
12.0,71.0,19.0,24.91079638,60.71367427,7.14261105600000,3.1,42.19740397,winter,lentil
22.0,68.0,16.0,27.70496805,63.20915034,7.74672376,3.1,37.46160727,winter,lentil
26.0,66.0,22.0,18.06486101,65.103435400000000,6.300479414000000,3.1,51.54922825,winter,lentil
16.0,65.0,16.0,18.13027797,62.45851612,6.078724107000000,3.1,50.612852100000000,winter,lentil
14.0,59.0,22.0,23.82723528,67.89815262,6.76660668,3.1,46.90725077,winter,lentil
33.0,59.0,19.0,23.19305333,62.74710773,7.641024177000000,3.1,49.55213308,winter,lentil
21.0,63.0,17.0,25.08966129,68.17543102,6.559681838000000,3.1,41.45486619,winter,lentil
0.0,69.0,21.0,25.86928193,61.88321072,7.072923306000000,3.1,36.68284038,winter,lentil
10.0,75.0,17.0,18.43966037,68.05394959,7.73219478800000,3.1,39.00992137,winter,lentil
30.0,61.0,18.0,27.14911056,67.02664337,6.157782589000000,3.1,52.50812701,winter,lentil
0.0,74.0,17.0,23.33375853,64.50515776,7.240988401000000,3.1,47.01510708,winter,lentil
35.0,74.0,22.0,26.723001400000000,62.96841833,6.898905799000000,3.1,42.87274897,winter,lentil
7.0,63.0,24.0,19.55750776,64.45268309,6.81868108600000,3.1,53.04669416,winter,lentil
9.0,56.0,17.0,26.13708256,66.772920900000000,6.261937875000000,3.1,46.48280681,winter,lentil
14.0,74.0,15.0,27.99990346,65.57653373,6.493036868000000,3.1,49.94043064,winter,lentil
14.0,76.0,20.0,29.05941162,62.10652364,7.042474679000000,3.1,36.501136600000000,winter,lentil
36.0,65.0,16.0,25.71269843,64.112333300000000,7.692013657000000,3.1,50.17067771,winter,lentil
28.0,67.0,21.0,21.79792649,63.73086065,6.25099422300000,3.1,46.62370222,winter,lentil
28.0,79.0,16.0,24.70626432,60.26854183,6.0521849,3.1,53.12442925,winter,lentil
40.0,61.0,22.0,20.94981756,65.810875700000000,7.002216044000000,3.1,44.23913012,winter,lentil
10.0,70.0,19.0,24.84918386,68.98088448,7.272427638000000,3.1,41.61080544,winter,lentil
12.0,80.0,19.0,21.91041045,65.21662467,5.962001484000000,3.1,36.10211371,winter,lentil
37.0,77.0,20.0,25.93381964,68.70533022,7.080506001000000,3.1,51.02372773,winter,lentil
0.0,67.0,22.0,29.82112112,69.407320900000000,6.5937984,3.1,51.56461082,winter,lentil
7.0,73.0,25.0,27.52185591,63.13215259,7.28805662,3.1,45.20841071,winter,lentil
10.0,56.0,18.0,27.99627907,68.642859300000000,7.32710972,3.1,46.10585191,winter,lentil
39.0,70.0,15.0,20.76774783,63.90164154,6.366355781000000,3.1,47.927155200000000,winter,lentil
26.0,56.0,22.0,23.05276444,60.424786000,7.011121216000000,3.1,52.60285259,winter,lentil
9.0,77.0,17.0,21.65845777,63.58337146,6.280725549000000,3.1,38.07659414,winter,lentil
4.0,59.0,19.0,26.25070298,67.62779652,7.621494566000000,3.1,40.810629900000000,winter,lentil
34.0,73.0,15.0,20.97195263,63.83179889,7.63042408300000,3.1,53.10207889,winter,lentil
33.0,77.0,15.0,23.89736406,66.32102048,7.802212437000000,3.1,40.74536757,winter,lentil
71.0,54.0,16.0,22.61359953,63.69070564,5.7499144,3.1,87.75953857,summer,maize
61.0,44.0,17.0,26.10018422,71.57476937,6.93175655800000,3.1,102.266244500000000,summer,maize
80.0,43.0,16.0,23.55882094,71.59351368,6.657964753000000,3.1,66.71995467,summer,maize
73.0,58.0,21.0,19.97215954,57.68272924,6.596060648000000,3.1,60.65171481,summer,maize
61.0,38.0,20.0,18.47891261,62.69503871,5.970458434000000,3.1,65.43835393,summer,maize
68.0,41.0,16.0,21.77689322,57.80840636,6.158830619000000,3.1,102.086169400000000,summer,maize
93.0,41.0,17.0,25.621716900000000,66.50415474,6.047906679000000,3.1,105.465470300000000,summer,maize
89.0,60.0,19.0,25.19192419,66.690290,5.913664501000000,3.1,78.06639649,summer,maize
76.0,44.0,17.0,20.41683147,62.554248,5.855442401000000,3.1,65.27798457,summer,maize
67.0,60.0,25.0,24.92162194,66.78627406,5.750254943000000,3.1,109.216227900000000,summer,maize
70.0,44.0,19.0,23.31689124,73.454153700000000,5.852607099000000,3.1,94.29712821,summer,maize
90.0,49.0,21.0,24.84016732,68.358457300000000,6.4725233,3.1,74.05474936,summer,maize
62.0,52.0,16.0,22.27526694,58.84015925,6.9670578,3.1,63.87020584,summer,maize
92.0,44.0,16.0,18.87751445,65.76816093,6.082973754000000,3.1,94.76189431,summer,maize
66.0,54.0,21.0,25.19008683,60.20016870000000,5.919045532000000,3.1,72.12375573,summer,maize
63.0,58.0,22.0,18.25405352,55.28220433,6.20474765300000,3.1,63.72358154,summer,maize
70.0,47.0,17.0,24.61291180000000,70.416244400000000,6.600827017000000,3.1,104.162614700000000,summer,maize
61.0,41.0,17.0,25.142061300000000,65.26185135,6.02190223700000,3.1,76.68456006,summer,maize
66.0,53.0,19.0,23.09348056,60.115938,6.033550195000000,3.1,65.49730729,summer,maize
74.0,55.0,19.0,18.05033737,62.89366992,6.28886807,3.1,84.23613484,summer,maize
77.0,57.0,21.0,24.932158100000000,73.80435276,6.55056382300000,3.1,79.74078719,summer,maize
99.0,50.0,15.0,18.14710054,71.09445342,5.573286437000000,3.1,88.07753741,summer,maize
74.0,56.0,22.0,18.28362235,66.65952796,6.829199275000000,3.1,80.97573281,summer,maize
83.0,45.0,21.0,18.83344471,58.75082029,5.716222912000000,3.1,79.753290,summer,maize
100.0,48.0,16.0,25.71895816,67.22190688,5.54990242,3.1,74.51490791,summer,maize
79.0,51.0,16.0,25.33797709,68.49835977,6.586244581000000,3.1,96.46380213,summer,maize
94.0,39.0,18.0,23.89114571,57.48775781,5.893093135000000,3.1,102.830194200000000,summer,maize
75.0,49.0,15.0,21.53574127,71.50905983,5.918263801000000,3.1,102.485292900000000,summer,maize
78.0,48.0,22.0,23.08974909,63.10459626,5.588650585000000,3.1,70.43473609,summer,maize
87.0,54.0,20.0,25.61707368,63.471175500000000,6.57641820700000,3.1,108.830376200000000,summer,maize
87.0,35.0,25.0,21.44526922,63.162155100000000,6.178056304000000,3.1,65.88951188,summer,maize
63.0,43.0,19.0,18.51816776,55.53128131,6.641906353000000,3.1,90.988051000,summer,maize
84.0,57.0,25.0,22.53510514,67.99257471,6.489040367000000,3.1,64.40866039,summer,maize
64.0,35.0,23.0,23.02038334,61.89472002,5.68036103800000,3.1,63.03843397,summer,maize
60.0,46.0,22.0,24.89364635,65.61418761,6.62540434800000,3.1,87.929808500000000,summer,maize
98.0,44.0,21.0,25.77175115,74.089114000,6.524478032000000,3.1,107.493191700000000,summer,maize
75.0,56.0,18.0,19.39851734,62.35750641,5.696205468000000,3.1,60.95197486,summer,maize
86.0,55.0,21.0,21.54156232,59.64024162,6.803931519000000,3.1,109.751538500000000,summer,maize
98.0,35.0,18.0,23.79746068,74.82913698,6.25279754800000,3.1,91.76337172,summer,maize
76.0,57.0,18.0,18.980272900000000,74.52600826,6.092725883000000,3.1,94.26249353,summer,maize
99.0,56.0,17.0,24.10859207,73.13112261,6.234330356000000,3.1,71.07562236,summer,maize
60.0,44.0,23.0,24.794707700000000,70.04556743,5.722579819000000,3.1,76.72860067,summer,maize
74.0,48.0,17.0,21.63162756,60.27766379,6.430616465000000,3.1,69.21803098,summer,maize
89.0,60.0,17.0,25.37548751,57.21025565,5.983952675000000,3.1,101.700430600000000,summer,maize
69.0,51.0,23.0,22.21738222,72.85462807,6.80163854,3.1,106.621315700000000,summer,maize
96.0,46.0,22.0,20.58314011,69.00128641,6.499936446000000,3.1,66.29390357,summer,maize
61.0,60.0,15.0,24.87502824,68.74248334,6.265564338000000,3.1,91.26056654,summer,maize
74.0,58.0,18.0,20.03728219,56.35606753,6.727303282000000,3.1,109.024141000,summer,maize
74.0,43.0,23.0,25.95263264,61.89082199,6.325235159000000,3.1,99.57981207,summer,maize
63.0,43.0,17.0,19.28889933,65.47050802,6.807487794000000,3.1,71.319530700000000,summer,maize
99.0,36.0,20.0,20.57981887,65.34583901,6.67108581700000,3.1,78.34604471,summer,maize
77.0,36.0,23.0,24.71417533,56.73426469,6.648725327000000,3.1,88.45361858,summer,maize
87.0,60.0,23.0,20.27317074,63.91281869,6.439071996000000,3.1,62.50351892,summer,maize
60.0,38.0,17.0,18.41932981,64.23580251,6.474476516000000,3.1,76.41312437,summer,maize
94.0,54.0,17.0,23.39128187,61.74427165,5.871647806000000,3.1,107.319813500000000,summer,maize
95.0,38.0,22.0,19.84939404,61.24500053,5.730617109000000,3.1,100.768924600000000,summer,maize
84.0,44.0,21.0,21.869274000,61.91044947,5.850439831000000,3.1,107.268192900000000,summer,maize
77.0,58.0,19.0,22.805603300000000,56.50768935,5.791649933000000,3.1,101.595279400000000,summer,maize
66.0,44.0,20.0,19.078147100000000,69.02298571,6.74000068800000,3.1,80.72515943,summer,maize
63.0,35.0,16.0,22.02720976,65.35549924,6.272417541000000,3.1,83.73280082,summer,maize
79.0,45.0,20.0,23.80546189,59.24537979,5.71520881700000,3.1,89.962201,summer,maize
72.0,60.0,25.0,18.52510753,69.027623300000000,5.773454729000000,3.1,88.10234397,summer,maize
67.0,51.0,24.0,23.50297882,61.32026065,5.584171461000000,3.1,64.77791424,summer,maize
86.0,36.0,24.0,26.54986394,72.89187265,5.787268394000000,3.1,73.33636055,summer,maize
76.0,48.0,18.0,19.29563411,69.63481219,5.77597783,3.1,83.21030571,summer,maize
75.0,53.0,18.0,20.68899915,59.437533700000000,6.864793607000000,3.1,103.651438000,summer,maize
81.0,45.0,23.0,19.32666088,68.034493,6.19236000300000,3.1,84.22969177,summer,maize
73.0,45.0,21.0,24.60532218,73.58868502,6.63680322300000,3.1,96.59195302,summer,maize
71.0,35.0,24.0,22.27373646,59.52193158,5.826426917000000,3.1,67.96704792,summer,maize
96.0,54.0,22.0,25.70196694,61.33450447,6.960358276000000,3.1,83.20711308,summer,maize
99.0,39.0,18.0,19.20129357,68.30578978,6.11275104,3.1,87.85092352,summer,maize
62.0,48.0,20.0,21.70181447,60.47470519,6.708446922000000,3.1,95.71388473,summer,maize
86.0,37.0,16.0,20.51716779,59.21235483,5.561510732000000,3.1,67.61013737,summer,maize
94.0,50.0,19.0,23.30355338,73.62548442,5.873242491000000,3.1,97.59081274,summer,maize
76.0,39.0,24.0,24.254745100000000,55.64709899,6.995843776000000,3.1,64.23845455,summer,maize
77.0,52.0,17.0,24.86374934,65.742004600000000,5.714799723000000,3.1,75.82270467,summer,maize
74.0,39.0,23.0,22.626511500000000,65.77472881,6.78073637,3.1,88.17251033,summer,maize
81.0,49.0,20.0,18.04185513,60.61494304,5.513697923000000,3.1,104.232161500000000,summer,maize
63.0,42.0,21.0,23.26237612,72.33125523,5.79842390800000,3.1,67.10225139,summer,maize
99.0,38.0,21.0,22.88330922,71.59722446,6.352471866000000,3.1,67.72777298,summer,maize
90.0,52.0,25.0,25.97482359,69.36385721,6.822586546000000,3.1,103.223421200000000,summer,maize
68.0,40.0,19.0,26.14384005,66.20569924,6.655426355000000,3.1,107.236136600000000,summer,maize
60.0,57.0,24.0,18.66116213,61.55327249,6.1212940,3.1,75.03247667,summer,maize
71.0,52.0,18.0,25.10787449,55.97732754,5.79077020300000,3.1,78.16077693,summer,maize
61.0,59.0,17.0,23.33844615,59.24580604,6.47444292,3.1,105.008314400000000,summer,maize
88.0,38.0,15.0,25.08239719,65.92195844,6.45511663700000,3.1,62.49190812,summer,maize
65.0,60.0,22.0,25.36768364,72.52054555,6.6069841,3.1,107.912411100000000,summer,maize
78.0,37.0,22.0,25.34217103,63.31801994,6.330554389000000,3.1,74.52082026,summer,maize
78.0,58.0,15.0,25.00933355,67.816568000,6.5286313,3.1,62.91359494,summer,maize
92.0,60.0,23.0,18.66746724,71.516474000,5.721667141000000,3.1,69.93293255,summer,maize
79.0,59.0,17.0,20.37999665,63.73849998,6.644205485000000,3.1,108.505441600000000,summer,maize
91.0,55.0,15.0,18.09300227,72.61024172,6.376651091000000,3.1,78.96159541,summer,maize
76.0,51.0,18.0,26.16985907,71.96246617,6.247040422000000,3.1,79.84925393,summer,maize
87.0,48.0,25.0,18.65396672,61.37879671,6.65673000800000,3.1,93.62039175,summer,maize
71.0,60.0,22.0,26.07470121,59.37147589,6.204801700000000,3.1,85.75692395,summer,maize
90.0,57.0,24.0,18.92851916,72.80086137,6.158860284000000,3.1,82.34162918,summer,maize
67.0,35.0,22.0,23.30546753,63.24648023,6.38568421400000,3.1,108.760300100000000,summer,maize
60.0,54.0,19.0,18.74826712,62.49878458,6.417820493000000,3.1,70.23401597,summer,maize
83.0,58.0,23.0,19.74213321,59.66263104,6.381201909000000,3.1,65.50861389,summer,maize
83.0,57.0,19.0,25.73044432,70.74739256,6.877869005000000,3.1,98.73771338,summer,maize
2.0,40.0,27.0,29.73770045,47.54885174,5.954626604000000,72,90.09586854,summer,mango
39.0,24.0,31.0,33.55695561,53.72979826,4.757114897000000,72,98.67527561,summer,mango
21.0,26.0,27.0,27.00315545,47.67525434,5.6995870,72,95.85118326,summer,mango
25.0,22.0,25.0,33.56150184,45.53556603,5.97741380300000,72,95.70525913,summer,mango
0.0,21.0,32.0,35.89855625,54.25964196,6.430139436000000,72,92.19721736,summer,mango
20.0,19.0,35.0,34.17719782,50.62161586,6.11393508700000,72,98.00687989,summer,mango
19.0,21.0,34.0,30.01592643,53.19212381,5.074272692000000,72,97.72843182,summer,mango
18.0,17.0,31.0,31.74592134,45.16127859,5.667507706000000,72,93.75441586,summer,mango
11.0,36.0,33.0,35.99009679,52.22780489,5.978634285000000,72,95.371348400000000,summer,mango
30.0,28.0,30.0,31.86641378,52.19331595,5.064613314000000,72,98.46768642,summer,mango
18.0,19.0,27.0,27.75518664,52.34605806,4.77238598600000,72,94.11213345,summer,mango
23.0,23.0,27.0,34.72413192,51.427178100000000,5.161148592000000,72,97.31258083,summer,mango
37.0,30.0,34.0,27.53907547,53.63549533,6.797779227000000,72,99.35408185,summer,mango
11.0,27.0,30.0,27.69637763,48.562249,6.39474303,72,89.85646496,summer,mango
12.0,19.0,31.0,27.25373364,52.66319725,5.566704378000000,72,91.87312479,summer,mango
3.0,28.0,33.0,30.33723921,48.88704844,5.755049971000000,72,94.42850522,summer,mango
37.0,38.0,32.0,31.85744939,45.53106268,5.417340525000000,72,91.55845821,summer,mango
26.0,37.0,30.0,35.39986338,49.45962621,6.16617383400000,72,97.41054011,summer,mango
14.0,18.0,30.0,29.80747243,52.13797867,5.191265116000000,72,95.74606104,summer,mango
40.0,16.0,35.0,34.16438906,54.16482251,4.954739564000000,72,98.33351125,summer,mango
4.0,20.0,25.0,28.93270187,47.94053996,5.664587011000000,72,99.983424200000000,summer,mango
36.0,25.0,33.0,27.98392787,53.33018851,5.548584852000000,72,99.61465679,summer,mango
30.0,17.0,31.0,31.20478173,54.49960506,6.804437106000000,72,94.62954663,summer,mango
28.0,37.0,28.0,32.13409675,50.52559148,6.09786976700000,72,98.63333684,summer,mango
38.0,15.0,30.0,28.91862016,48.13974548,5.075504537000000,72,97.01331604,summer,mango
12.0,37.0,30.0,31.09779147,47.41196659,4.546466109000000,72,90.28624348,summer,mango
38.0,19.0,31.0,34.73823882,49.08864345,5.85511926800000,72,90.65022183,summer,mango
8.0,33.0,29.0,29.98080499,49.48613279,6.442393461000000,72,91.82271568,summer,mango
15.0,27.0,28.0,33.80398664,46.12866113,4.507523551000000,72,90.82549241,summer,mango
34.0,16.0,25.0,30.07202564,50.96040505,6.10729559,72,92.09609766,summer,mango
11.0,36.0,31.0,27.92063282,51.77965917,6.47544932,72,100.258567300000000,summer,mango
33.0,29.0,34.0,31.40948821,49.21729127,6.83297950900000,72,92.99739415,summer,mango
12.0,31.0,26.0,35.787773800000000,51.94190321,5.395275719000000,72,100.216061500000000,summer,mango
12.0,34.0,28.0,33.36140093,45.02236377,6.13526938,72,98.81596545,summer,mango
5.0,16.0,31.0,35.96054636,48.69677802,4.555688532000000,72,98.00644238,summer,mango
1.0,30.0,29.0,28.33333307,51.39586505,6.4341978,72,91.67241761,summer,mango
16.0,35.0,31.0,32.27652024,50.19368841,5.31687597800000,72,95.99487068,summer,mango
35.0,18.0,26.0,31.99490489,50.84881347,5.279388967000000,72,97.38741498,summer,mango
4.0,40.0,26.0,27.58258929,48.56916221,6.720041791000000,72,95.844564100000000,summer,mango
9.0,29.0,34.0,29.38471637,45.88744691,5.72742254,72,100.812465900000000,summer,mango
2.0,38.0,33.0,32.38697531,53.232824300000000,4.691396195000000,72,90.21633216,summer,mango
26.0,32.0,32.0,30.91471455,49.92963856,6.810186079000000,72,90.14047759,summer,mango
34.0,38.0,31.0,35.37775595,45.58110023,6.454045329000000,72,97.41586402,summer,mango
5.0,32.0,33.0,32.32362177,52.589677,5.842763773000000,72,93.36718816,summer,mango
31.0,29.0,26.0,28.22373428,47.40519056,5.02412468400000,72,97.76832322,summer,mango
34.0,34.0,35.0,27.27433181,47.16808054,6.422710539000000,72,95.257992000,summer,mango
36.0,19.0,32.0,27.10710832,50.70880979,4.94295037,72,92.37238878,summer,mango
